time,voltage
4.336,-0.235
4.339,-0.235
4.342,-0.24
4.344,-0.255
4.347,-0.245
4.35,-0.225
4.353,-0.23
4.356,-0.235
4.358,-0.24
4.361,-0.24
4.364,-0.24
4.367,-0.23
4.369,-0.245
4.372,-0.255
4.375,-0.25
4.378,-0.25
4.381,-0.235
4.383,-0.24
4.386,-0.235
4.389,-0.255
4.392,-0.255
4.394,-0.255
4.397,-0.25
4.4,-0.235
4.403,-0.26
4.406,-0.255
4.408,-0.27
4.411,-0.285
4.414,-0.285
4.417,-0.28
4.419,-0.285
4.422,-0.285
4.425,-0.305
4.428,-0.295
4.431,-0.285
4.433,-0.29
4.436,-0.305
4.439,-0.32
4.442,-0.335
4.444,-0.34
4.447,-0.315
4.45,-0.315
4.453,-0.33
4.456,-0.345
4.458,-0.35
4.461,-0.355
4.464,-0.365
4.467,-0.355
4.469,-0.365
4.472,-0.37
4.475,-0.375
4.478,-0.375
4.481,-0.37
4.483,-0.355
4.486,-0.36
4.489,-0.34
4.492,-0.34
4.494,-0.33
4.497,-0.315
4.5,-0.29
4.503,-0.275
4.506,-0.265
4.508,-0.26
4.511,-0.245
4.514,-0.225
4.517,-0.205
4.519,-0.2
4.522,-0.19
4.525,-0.2
4.528,-0.185
4.531,-0.175
4.533,-0.16
4.536,-0.155
4.539,-0.165
4.542,-0.16
4.544,-0.17
4.547,-0.15
4.55,-0.145
4.553,-0.15
4.556,-0.145
4.558,-0.145
4.561,-0.155
4.564,-0.15
4.567,-0.135
4.569,-0.145
4.572,-0.145
4.575,-0.15
4.578,-0.145
4.581,-0.14
4.583,-0.13
4.586,-0.135
4.589,-0.14
4.592,-0.145
4.594,-0.165
4.597,-0.155
4.6,-0.145
4.603,-0.15
4.606,-0.16
4.608,-0.16
4.611,-0.16
4.614,-0.145
4.617,-0.14
4.619,-0.15
4.622,-0.165
4.625,-0.17
4.628,-0.165
4.631,-0.165
4.633,-0.15
4.636,-0.15
4.639,-0.165
4.642,-0.17
4.644,-0.18
4.647,-0.165
4.65,-0.155
4.653,-0.16
4.656,-0.165
4.658,-0.175
4.661,-0.18
4.664,-0.165
4.667,-0.15
4.669,-0.17
4.672,-0.17
4.675,-0.185
4.678,-0.175
4.681,-0.175
4.683,-0.16
4.686,-0.165
4.689,-0.17
4.692,-0.18
4.694,-0.175
4.697,-0.17
4.7,-0.16
4.703,-0.16
4.706,-0.17
4.708,-0.19
4.711,-0.165
4.714,-0.16
4.717,-0.155
4.719,-0.16
4.722,-0.155
4.725,-0.165
4.728,-0.185
4.731,-0.175
4.733,-0.15
4.736,-0.155
4.739,-0.165
4.742,-0.17
4.744,-0.17
4.747,-0.165
4.75,-0.15
4.753,-0.16
4.756,-0.17
4.758,-0.175
4.761,-0.18
4.764,-0.155
4.767,-0.15
4.769,-0.145
4.772,-0.16
4.775,-0.165
4.778,-0.16
4.781,-0.16
4.783,-0.145
4.786,-0.15
4.789,-0.15
4.792,-0.16
4.794,-0.16
4.797,-0.15
4.8,-0.15
4.803,-0.15
4.806,-0.155
4.808,-0.16
4.811,-0.16
4.814,-0.15
4.817,-0.13
4.819,-0.15
4.822,-0.155
4.825,-0.16
4.828,-0.15
4.831,-0.125
4.833,-0.12
4.836,-0.115
4.839,-0.125
4.842,-0.135
4.844,-0.14
4.847,-0.13
4.85,-0.105
4.853,-0.105
4.856,-0.1
4.858,-0.105
4.861,-0.09
4.864,-0.08
4.867,-0.075
4.869,-0.09
4.872,-0.09
4.875,-0.1
4.878,-0.1
4.881,-0.095
4.883,-0.09
4.886,-0.11
4.889,-0.125
4.892,-0.13
4.894,-0.12
4.897,-0.12
4.9,-0.11
4.903,-0.11
4.906,-0.12
4.908,-0.13
4.911,-0.14
4.914,-0.145
4.917,-0.125
4.919,-0.13
4.922,-0.15
4.925,-0.145
4.928,-0.14
4.931,-0.14
4.933,-0.12
4.936,-0.135
4.939,-0.145
4.942,-0.16
4.944,-0.15
4.947,-0.135
4.95,-0.125
4.953,-0.135
4.956,-0.145
4.958,-0.15
4.961,-0.16
4.964,-0.145
4.967,-0.135
4.969,-0.135
4.972,-0.125
4.975,-0.16
4.978,-0.175
4.981,-0.195
4.983,-0.21
4.986,-0.23
4.989,-0.27
4.992,-0.29
4.994,-0.28
4.997,-0.195
5,-0.05
5.003,0.085
5.006,0.195
5.008,0.305
5.011,0.42
5.014,0.565
5.017,0.705
5.019,0.8
5.022,0.795
5.025,0.595
5.028,0.235
5.031,-0.075
5.033,-0.19
5.036,-0.185
5.039,-0.155
5.042,-0.17
5.044,-0.165
5.047,-0.155
5.05,-0.145
5.053,-0.155
5.056,-0.19
5.058,-0.2
5.061,-0.195
5.064,-0.175
5.067,-0.175
5.069,-0.18
5.072,-0.185
5.075,-0.2
5.078,-0.195
5.081,-0.2
5.083,-0.195
5.086,-0.19
5.089,-0.195
5.092,-0.2
5.094,-0.2
5.097,-0.19
5.1,-0.18
5.103,-0.185
5.106,-0.195
5.108,-0.21
5.111,-0.21
5.114,-0.175
5.117,-0.19
5.119,-0.185
5.122,-0.185
5.125,-0.195
5.128,-0.2
5.131,-0.195
5.133,-0.18
5.136,-0.19
5.139,-0.195
5.142,-0.19
5.144,-0.195
5.147,-0.175
5.15,-0.175
5.153,-0.185
5.156,-0.19
5.158,-0.195
5.161,-0.19
5.164,-0.185
5.167,-0.17
5.169,-0.17
5.172,-0.19
5.175,-0.2
5.178,-0.2
5.181,-0.18
5.183,-0.175
5.186,-0.195
5.189,-0.175
5.192,-0.19
5.194,-0.19
5.197,-0.19
5.2,-0.18
5.203,-0.19
5.206,-0.21
5.208,-0.205
5.211,-0.2
5.214,-0.21
5.217,-0.195
5.219,-0.205
5.222,-0.215
5.225,-0.23
5.228,-0.215
5.231,-0.225
5.233,-0.205
5.236,-0.215
5.239,-0.235
5.242,-0.245
5.244,-0.245
5.247,-0.24
5.25,-0.245
5.253,-0.235
5.256,-0.26
5.258,-0.265
5.261,-0.27
5.264,-0.265
5.267,-0.265
5.269,-0.27
5.272,-0.285
5.275,-0.3
5.278,-0.295
5.281,-0.295
5.283,-0.295
5.286,-0.305
5.289,-0.31
5.292,-0.32
5.294,-0.325
5.297,-0.32
5.3,-0.31
5.303,-0.32
5.306,-0.32
5.308,-0.325
5.311,-0.31
5.314,-0.28
5.317,-0.28
5.319,-0.28
5.322,-0.265
5.325,-0.265
5.328,-0.25
5.331,-0.225
5.333,-0.2
5.336,-0.195
5.339,-0.19
5.342,-0.18
5.344,-0.17
5.347,-0.15
5.35,-0.135
5.353,-0.115
5.356,-0.125
5.358,-0.13
5.361,-0.12
5.364,-0.105
5.367,-0.1
5.369,-0.1
5.372,-0.1
5.375,-0.115
5.378,-0.12
5.381,-0.105
5.383,-0.1
5.386,-0.105
5.389,-0.115
5.392,-0.12
5.394,-0.11
5.397,-0.105
5.4,-0.095
5.403,-0.1
5.406,-0.11
5.408,-0.12
5.411,-0.12
5.414,-0.115
5.417,-0.105
5.419,-0.105
5.422,-0.095
5.425,-0.105
5.428,-0.12
5.431,-0.115
5.433,-0.105
5.436,-0.11
5.439,-0.125
5.442,-0.115
5.444,-0.13
5.447,-0.115
5.45,-0.095
5.453,-0.1
5.456,-0.11
5.458,-0.115
5.461,-0.115
5.464,-0.105
5.467,-0.1
5.469,-0.11
5.472,-0.1
5.475,-0.1
5.478,-0.105
5.481,-0.095
5.483,-0.095
5.486,-0.095
5.489,-0.11
5.492,-0.115
5.494,-0.11
5.497,-0.105
5.5,-0.105
5.503,-0.115
5.506,-0.115
5.508,-0.135
5.511,-0.125
5.514,-0.135
5.517,-0.125
5.519,-0.13
5.522,-0.15
5.525,-0.155
5.528,-0.165
5.531,-0.165
5.533,-0.17
5.536,-0.175
5.539,-0.17
5.542,-0.175
5.544,-0.17
5.547,-0.165
5.55,-0.16
5.553,-0.16
5.556,-0.17
5.558,-0.18
5.561,-0.17
5.564,-0.155
5.567,-0.155
5.569,-0.16
5.572,-0.16
5.575,-0.175
5.578,-0.17
5.581,-0.155
5.583,-0.15
5.586,-0.16
5.589,-0.155
5.592,-0.165
5.594,-0.16
5.597,-0.15
5.6,-0.15
5.603,-0.145
5.606,-0.155
5.608,-0.165
5.611,-0.155
5.614,-0.135
5.617,-0.13
5.619,-0.145
5.622,-0.155
5.625,-0.16
5.628,-0.16
5.631,-0.175
5.633,-0.19
5.636,-0.235
5.639,-0.25
5.642,-0.295
5.644,-0.315
5.647,-0.295
5.65,-0.19
5.653,-0.085
5.656,0.06
5.658,0.175
5.661,0.265
5.664,0.38
5.667,0.485
5.669,0.59
5.672,0.665
5.675,0.665
5.678,0.5
5.681,0.205
5.683,-0.075
5.686,-0.215
5.689,-0.205
5.692,-0.18
5.694,-0.175
5.697,-0.165
5.7,-0.145
5.703,-0.145
5.706,-0.16
5.708,-0.165
5.711,-0.17
5.714,-0.155
5.717,-0.155
5.719,-0.155
5.722,-0.17
5.725,-0.175
5.728,-0.17
5.731,-0.155
5.733,-0.155
5.736,-0.16
5.739,-0.165
5.742,-0.18
5.744,-0.175
5.747,-0.17
5.75,-0.16
5.753,-0.16
5.756,-0.17
5.758,-0.18
5.761,-0.18
5.764,-0.17
5.767,-0.165
5.769,-0.165
5.772,-0.175
5.775,-0.18
5.778,-0.185
5.781,-0.17
5.783,-0.16
5.786,-0.165
5.789,-0.175
5.792,-0.175
5.794,-0.175
5.797,-0.18
5.8,-0.17
5.803,-0.16
5.806,-0.17
5.808,-0.18
5.811,-0.185
5.814,-0.17
5.817,-0.16
5.819,-0.18
5.822,-0.18
5.825,-0.185
5.828,-0.185
5.831,-0.165
5.833,-0.155
5.836,-0.17
5.839,-0.175
5.842,-0.195
5.844,-0.195
5.847,-0.19
5.85,-0.175
5.853,-0.175
5.856,-0.19
5.858,-0.19
5.861,-0.19
5.864,-0.185
5.867,-0.19
5.869,-0.215
5.872,-0.22
5.875,-0.215
5.878,-0.225
5.881,-0.215
5.883,-0.2
5.886,-0.23
5.889,-0.225
5.892,-0.245
5.894,-0.24
5.897,-0.245
5.9,-0.22
5.903,-0.245
5.906,-0.26
5.908,-0.28
5.911,-0.28
5.914,-0.285
5.917,-0.27
5.919,-0.285
5.922,-0.295
5.925,-0.305
5.928,-0.305
5.931,-0.315
5.933,-0.305
5.936,-0.31
5.939,-0.33
5.942,-0.325
5.944,-0.33
5.947,-0.315
5.95,-0.31
5.953,-0.315
5.956,-0.31
5.958,-0.32
5.961,-0.305
5.964,-0.29
5.967,-0.275
5.969,-0.27
5.972,-0.265
5.975,-0.265
5.978,-0.255
5.981,-0.245
5.983,-0.225
5.986,-0.215
5.989,-0.215
5.992,-0.215
5.994,-0.21
5.997,-0.205
6,-0.185
6.003,-0.18
6.006,-0.19
6.008,-0.19
6.011,-0.17
6.014,-0.155
6.017,-0.14
6.019,-0.145
6.022,-0.165
6.025,-0.16
6.028,-0.16
6.031,-0.15
6.033,-0.145
6.036,-0.14
6.039,-0.15
6.042,-0.15
6.044,-0.17
6.047,-0.155
6.05,-0.145
6.053,-0.13
6.056,-0.14
6.058,-0.15
6.061,-0.145
6.064,-0.15
6.067,-0.135
6.069,-0.14
6.072,-0.155
6.075,-0.15
6.078,-0.165
6.081,-0.145
6.083,-0.145
6.086,-0.155
6.089,-0.16
6.092,-0.16
6.094,-0.175
6.097,-0.155
6.1,-0.155
6.103,-0.15
6.106,-0.16
6.108,-0.165
6.111,-0.165
6.114,-0.175
6.117,-0.165
6.119,-0.165
6.122,-0.165
6.125,-0.17
6.128,-0.165
6.131,-0.16
6.133,-0.16
6.136,-0.165
6.139,-0.17
6.142,-0.195
6.144,-0.185
6.147,-0.18
6.15,-0.17
6.153,-0.165
6.156,-0.185
6.158,-0.18
6.161,-0.185
6.164,-0.17
6.167,-0.175
6.169,-0.175
6.172,-0.175
6.175,-0.18
6.178,-0.175
6.181,-0.155
6.183,-0.16
6.186,-0.17
6.189,-0.18
6.192,-0.2
6.194,-0.195
6.197,-0.165
6.2,-0.16
6.203,-0.16
6.206,-0.165
6.208,-0.185
6.211,-0.19
6.214,-0.18
6.217,-0.17
6.219,-0.17
6.222,-0.17
6.225,-0.18
6.228,-0.18
6.231,-0.17
6.233,-0.18
6.236,-0.18
6.239,-0.2
6.242,-0.195
6.244,-0.195
6.247,-0.155
6.25,-0.145
6.253,-0.165
6.256,-0.18
6.258,-0.185
6.261,-0.18
6.264,-0.17
6.267,-0.16
6.269,-0.16
6.272,-0.17
6.275,-0.18
6.278,-0.19
6.281,-0.18
6.283,-0.165
6.286,-0.17
6.289,-0.185
6.292,-0.195
6.294,-0.185
6.297,-0.185
6.3,-0.185
6.303,-0.185
6.306,-0.19
6.308,-0.18
6.311,-0.19
6.314,-0.19
6.317,-0.18
6.319,-0.19
6.322,-0.19
6.325,-0.195
6.328,-0.195
6.331,-0.185
6.333,-0.175
6.336,-0.195
6.339,-0.18
6.342,-0.18
6.344,-0.185
6.347,-0.19
6.35,-0.175
6.353,-0.19
6.356,-0.19
6.358,-0.21
6.361,-0.205
6.364,-0.185
6.367,-0.18
6.369,-0.18
6.372,-0.19
6.375,-0.215
6.378,-0.22
6.381,-0.205
6.383,-0.195
6.386,-0.19
6.389,-0.195
6.392,-0.215
6.394,-0.235
6.397,-0.21
6.4,-0.2
6.403,-0.21
6.406,-0.205
6.408,-0.215
6.411,-0.215
6.414,-0.205
6.417,-0.2
6.419,-0.19
6.422,-0.22
6.425,-0.225
6.428,-0.225
6.431,-0.205
6.433,-0.2
6.436,-0.205
6.439,-0.205
6.442,-0.21
6.444,-0.21
6.447,-0.195
6.45,-0.195
6.453,-0.195
6.456,-0.2
6.458,-0.225
6.461,-0.225
6.464,-0.205
6.467,-0.19
6.469,-0.195
6.472,-0.19
6.475,-0.2
6.478,-0.185
6.481,-0.18
6.483,-0.165
6.486,-0.17
6.489,-0.18
6.492,-0.175
6.494,-0.17
6.497,-0.165
6.5,-0.15
6.503,-0.155
6.506,-0.165
6.508,-0.17
6.511,-0.165
6.514,-0.165
6.517,-0.155
6.519,-0.17
6.522,-0.18
6.525,-0.17
6.528,-0.165
6.531,-0.16
6.533,-0.16
6.536,-0.18
6.539,-0.19
6.542,-0.205
6.544,-0.19
6.547,-0.19
6.55,-0.17
6.553,-0.185
6.556,-0.19
6.558,-0.195
6.561,-0.225
6.564,-0.215
6.567,-0.2
6.569,-0.205
6.572,-0.205
6.575,-0.205
6.578,-0.22
6.581,-0.21
6.583,-0.21
6.586,-0.21
6.589,-0.215
6.592,-0.225
6.594,-0.235
6.597,-0.23
6.6,-0.205
6.603,-0.215
6.606,-0.225
6.608,-0.225
6.611,-0.22
6.614,-0.22
6.617,-0.215
6.619,-0.225
6.622,-0.225
6.625,-0.255
6.628,-0.275
6.631,-0.29
6.633,-0.29
6.636,-0.315
6.639,-0.33
6.642,-0.305
6.644,-0.245
6.647,-0.115
6.65,-0.025
6.653,0.03
6.656,0.08
6.658,0.155
6.661,0.265
6.664,0.385
6.667,0.5
6.669,0.545
6.672,0.45
6.675,0.215
6.678,-0.09
6.681,-0.325
6.683,-0.39
6.686,-0.385
6.689,-0.365
6.692,-0.335
6.694,-0.295
6.697,-0.285
6.7,-0.27
6.703,-0.265
6.706,-0.27
6.708,-0.275
6.711,-0.285
6.714,-0.265
6.717,-0.25
6.719,-0.26
6.722,-0.26
6.725,-0.265
6.728,-0.27
6.731,-0.265
6.733,-0.245
6.736,-0.26
6.739,-0.255
6.742,-0.28
6.744,-0.26
6.747,-0.25
6.75,-0.25
6.753,-0.255
6.756,-0.255
6.758,-0.26
6.761,-0.26
6.764,-0.255
6.767,-0.225
6.769,-0.24
6.772,-0.245
6.775,-0.265
6.778,-0.275
6.781,-0.25
6.783,-0.245
6.786,-0.23
6.789,-0.24
6.792,-0.255
6.794,-0.25
6.797,-0.25
6.8,-0.245
6.803,-0.235
6.806,-0.24
6.808,-0.25
6.811,-0.25
6.814,-0.245
6.817,-0.22
6.819,-0.245
6.822,-0.245
6.825,-0.24
6.828,-0.255
6.831,-0.245
6.833,-0.225
6.836,-0.24
6.839,-0.25
6.842,-0.26
6.844,-0.265
6.847,-0.255
6.85,-0.24
6.853,-0.25
6.856,-0.25
6.858,-0.265
6.861,-0.26
6.864,-0.26
6.867,-0.265
6.869,-0.275
6.872,-0.27
6.875,-0.27
6.878,-0.27
6.881,-0.27
6.883,-0.245
6.886,-0.265
6.889,-0.265
6.892,-0.27
6.894,-0.285
6.897,-0.26
6.9,-0.245
6.903,-0.255
6.906,-0.265
6.908,-0.285
6.911,-0.295
6.914,-0.3
6.917,-0.295
6.919,-0.285
6.922,-0.32
6.925,-0.325
6.928,-0.335
6.931,-0.335
6.933,-0.33
6.936,-0.35
6.939,-0.345
6.942,-0.365
6.944,-0.38
6.947,-0.375
6.95,-0.375
6.953,-0.385
6.956,-0.385
6.958,-0.4
6.961,-0.4
6.964,-0.395
6.967,-0.39
6.969,-0.39
6.972,-0.4
6.975,-0.405
6.978,-0.41
6.981,-0.38
6.983,-0.355
6.986,-0.35
6.989,-0.34
6.992,-0.345
6.994,-0.335
6.997,-0.31
7,-0.285
7.003,-0.28
7.006,-0.27
7.008,-0.255
7.011,-0.245
7.014,-0.235
7.017,-0.21
7.019,-0.215
7.022,-0.22
7.025,-0.22
7.028,-0.215
7.031,-0.19
7.033,-0.18
7.036,-0.18
7.039,-0.185
7.042,-0.195
7.044,-0.195
7.047,-0.19
7.05,-0.17
7.053,-0.17
7.056,-0.185
7.058,-0.185
7.061,-0.185
7.064,-0.18
7.067,-0.17
7.069,-0.19
7.072,-0.18
7.075,-0.195
7.078,-0.19
7.081,-0.17
7.083,-0.17
7.086,-0.175
7.089,-0.19
7.092,-0.195
7.094,-0.19
7.097,-0.185
7.1,-0.185
7.103,-0.18
7.106,-0.185
7.108,-0.19
7.111,-0.205
7.114,-0.195
7.117,-0.185
7.119,-0.185
7.122,-0.185
7.125,-0.205
7.128,-0.205
7.131,-0.18
7.133,-0.195
7.136,-0.195
7.139,-0.205
7.142,-0.21
7.144,-0.225
7.147,-0.21
7.15,-0.2
7.153,-0.2
7.156,-0.205
7.158,-0.21
7.161,-0.225
7.164,-0.21
7.167,-0.2
7.169,-0.2
7.172,-0.205
7.175,-0.21
7.178,-0.2
7.181,-0.195
7.183,-0.185
7.186,-0.205
7.189,-0.21
7.192,-0.22
7.194,-0.215
7.197,-0.205
7.2,-0.2
7.203,-0.215
7.206,-0.21
7.208,-0.225
7.211,-0.22
7.214,-0.215
7.217,-0.2
7.219,-0.21
7.222,-0.205
7.225,-0.215
7.228,-0.215
7.231,-0.215
7.233,-0.2
7.236,-0.2
7.239,-0.21
7.242,-0.22
7.244,-0.21
7.247,-0.195
7.25,-0.2
7.253,-0.19
7.256,-0.21
7.258,-0.22
7.261,-0.215
7.264,-0.2
7.267,-0.185
7.269,-0.195
7.272,-0.2
7.275,-0.2
7.278,-0.205
7.281,-0.195
7.283,-0.185
7.286,-0.19
7.289,-0.195
7.292,-0.2
7.294,-0.2
7.297,-0.2
7.3,-0.19
7.303,-0.2
7.306,-0.19
7.308,-0.2
7.311,-0.195
7.314,-0.18
7.317,-0.16
7.319,-0.18
7.322,-0.18
7.325,-0.185
7.328,-0.18
7.331,-0.16
7.333,-0.145
7.336,-0.155
7.339,-0.17
7.342,-0.17
7.344,-0.155
7.347,-0.145
7.35,-0.13
7.353,-0.135
7.356,-0.14
7.358,-0.135
7.361,-0.14
7.364,-0.14
7.367,-0.125
7.369,-0.13
7.372,-0.15
7.375,-0.165
7.378,-0.165
7.381,-0.165
7.383,-0.155
7.386,-0.15
7.389,-0.165
7.392,-0.18
7.394,-0.195
7.397,-0.175
7.4,-0.17
7.403,-0.175
7.406,-0.185
7.408,-0.195
7.411,-0.19
7.414,-0.175
7.417,-0.185
7.419,-0.19
7.422,-0.205
7.425,-0.215
7.428,-0.215
7.431,-0.195
7.433,-0.18
7.436,-0.19
7.439,-0.2
7.442,-0.2
7.444,-0.215
7.447,-0.2
7.45,-0.18
7.453,-0.195
7.456,-0.2
7.458,-0.205
7.461,-0.21
7.464,-0.2
7.467,-0.205
7.469,-0.235
7.472,-0.26
7.475,-0.285
7.478,-0.3
7.481,-0.325
7.483,-0.32
7.486,-0.29
7.489,-0.19
7.492,-0.055
7.494,0.05
7.497,0.15
7.5,0.245
7.503,0.345
7.506,0.445
7.508,0.53
7.511,0.595
7.514,0.52
7.517,0.275
7.519,-0.085
7.522,-0.3
7.525,-0.335
7.528,-0.285
7.531,-0.25
7.533,-0.245
7.536,-0.235
7.539,-0.215
7.542,-0.23
7.544,-0.23
7.547,-0.24
7.55,-0.235
7.553,-0.235
7.556,-0.245
7.558,-0.255
7.561,-0.25
7.564,-0.24
7.567,-0.225
7.569,-0.23
7.572,-0.25
7.575,-0.24
7.578,-0.255
7.581,-0.23
7.583,-0.225
7.586,-0.225
7.589,-0.225
7.592,-0.23
7.594,-0.24
7.597,-0.225
7.6,-0.215
7.603,-0.215
7.606,-0.225
7.608,-0.235
7.611,-0.24
7.614,-0.225
7.617,-0.205
7.619,-0.21
7.622,-0.225
7.625,-0.23
7.628,-0.235
7.631,-0.225
7.633,-0.215
7.636,-0.22
7.639,-0.23
7.642,-0.235
7.644,-0.23
7.647,-0.215
7.65,-0.215
7.653,-0.215
7.656,-0.225
7.658,-0.235
7.661,-0.235
7.664,-0.23
7.667,-0.215
7.669,-0.225
7.672,-0.225
7.675,-0.235
7.678,-0.245
7.681,-0.24
7.683,-0.225
7.686,-0.21
7.689,-0.23
7.692,-0.23
7.694,-0.245
7.697,-0.22
7.7,-0.225
7.703,-0.235
7.706,-0.245
7.708,-0.25
7.711,-0.25
7.714,-0.24
7.717,-0.24
7.719,-0.245
7.722,-0.25
7.725,-0.27
7.728,-0.27
7.731,-0.265
7.733,-0.26
7.736,-0.28
7.739,-0.295
7.742,-0.295
7.744,-0.315
7.747,-0.31
7.75,-0.305
7.753,-0.31
7.756,-0.325
7.758,-0.33
7.761,-0.35
7.764,-0.34
7.767,-0.335
7.769,-0.35
7.772,-0.35
7.775,-0.37
7.778,-0.365
7.781,-0.355
7.783,-0.335
7.786,-0.355
7.789,-0.365
7.792,-0.37
7.794,-0.36
7.797,-0.335
7.8,-0.315
7.803,-0.315
7.806,-0.305
7.808,-0.285
7.811,-0.285
7.814,-0.27
7.817,-0.24
7.819,-0.23
7.822,-0.22
7.825,-0.22
7.828,-0.2
7.831,-0.18
7.833,-0.175
7.836,-0.18
7.839,-0.185
7.842,-0.19
7.844,-0.185
7.847,-0.18
7.85,-0.175
7.853,-0.17
7.856,-0.165
7.858,-0.175
7.861,-0.17
7.864,-0.165
7.867,-0.155
7.869,-0.16
7.872,-0.16
7.875,-0.165
7.878,-0.165
7.881,-0.16
7.883,-0.145
7.886,-0.15
7.889,-0.16
7.892,-0.165
7.894,-0.175
7.897,-0.15
7.9,-0.14
7.903,-0.155
7.906,-0.16
7.908,-0.175
7.911,-0.175
7.914,-0.17
7.917,-0.16
7.919,-0.155
7.922,-0.165
7.925,-0.175
7.928,-0.18
7.931,-0.17
7.933,-0.165
7.936,-0.17
7.939,-0.185
7.942,-0.185
7.944,-0.18
7.947,-0.175
7.95,-0.17
7.953,-0.18
7.956,-0.185
7.958,-0.2
7.961,-0.195
7.964,-0.185
7.967,-0.175
7.969,-0.18
7.972,-0.185
7.975,-0.205
7.978,-0.21
7.981,-0.19
7.983,-0.185
7.986,-0.19
7.989,-0.2
7.992,-0.205
7.994,-0.215
7.997,-0.2
8,-0.18
8.003,-0.185
8.006,-0.2
8.008,-0.205
8.011,-0.2
8.014,-0.205
8.017,-0.19
8.019,-0.19
8.022,-0.18
8.025,-0.205
8.028,-0.2
8.031,-0.195
8.033,-0.18
8.036,-0.185
8.039,-0.185
8.042,-0.2
8.044,-0.2
8.047,-0.18
8.05,-0.18
8.053,-0.185
8.056,-0.185
8.058,-0.2
8.061,-0.195
8.064,-0.175
8.067,-0.175
8.069,-0.185
8.072,-0.19
8.075,-0.195
8.078,-0.205
8.081,-0.185
8.083,-0.16
8.086,-0.17
8.089,-0.19
8.092,-0.19
8.094,-0.19
8.097,-0.18
8.1,-0.17
8.103,-0.16
8.106,-0.17
8.108,-0.185
8.111,-0.195
8.114,-0.18
8.117,-0.175
8.119,-0.17
8.122,-0.17
8.125,-0.195
8.128,-0.2
8.131,-0.18
8.133,-0.17
8.136,-0.175
8.139,-0.18
8.142,-0.18
8.144,-0.17
8.147,-0.155
8.15,-0.135
8.153,-0.145
8.156,-0.16
8.158,-0.16
8.161,-0.16
8.164,-0.14
8.167,-0.12
8.169,-0.12
8.172,-0.13
8.175,-0.13
8.178,-0.125
8.181,-0.125
8.183,-0.115
8.186,-0.11
8.189,-0.13
8.192,-0.145
8.194,-0.155
8.197,-0.14
8.2,-0.14
8.203,-0.145
8.206,-0.15
8.208,-0.16
8.211,-0.165
8.214,-0.16
8.217,-0.15
8.219,-0.165
8.222,-0.185
8.225,-0.18
8.228,-0.185
8.231,-0.17
8.233,-0.155
8.236,-0.175
8.239,-0.19
8.242,-0.195
8.244,-0.195
8.247,-0.18
8.25,-0.175
8.253,-0.18
8.256,-0.18
8.258,-0.19
8.261,-0.17
8.264,-0.18
8.267,-0.175
8.269,-0.18
8.272,-0.185
8.275,-0.2
8.278,-0.195
8.281,-0.2
8.283,-0.225
8.286,-0.255
8.289,-0.295
8.292,-0.33
8.294,-0.34
8.297,-0.305
8.3,-0.195
8.303,-0.065
8.306,0.07
8.308,0.18
8.311,0.285
8.314,0.415
8.317,0.555
8.319,0.67
8.322,0.7
8.325,0.555
8.328,0.21
8.331,-0.125
8.333,-0.265
8.336,-0.24
8.339,-0.215
8.342,-0.215
8.344,-0.23
8.347,-0.22
8.35,-0.21
8.353,-0.235
8.356,-0.235
8.358,-0.235
8.361,-0.23
8.364,-0.225
8.367,-0.21
8.369,-0.215
8.372,-0.225
8.375,-0.24
8.378,-0.25
8.381,-0.23
8.383,-0.23
8.386,-0.225
8.389,-0.23
8.392,-0.24
8.394,-0.235
8.397,-0.23
8.4,-0.225
8.403,-0.23
8.406,-0.245
8.408,-0.235
8.411,-0.235
8.414,-0.22
8.417,-0.22
8.419,-0.225
8.422,-0.23
8.425,-0.245
8.428,-0.225
8.431,-0.22
8.433,-0.21
8.436,-0.21
8.439,-0.22
8.442,-0.24
8.444,-0.235
8.447,-0.225
8.45,-0.21
8.453,-0.2
8.456,-0.225
8.458,-0.225
8.461,-0.225
8.464,-0.225
8.467,-0.215
8.469,-0.215
8.472,-0.235
8.475,-0.24
8.478,-0.24
8.481,-0.235
8.483,-0.22
8.486,-0.225
8.489,-0.235
8.492,-0.245
8.494,-0.245
8.497,-0.23
8.5,-0.225
8.503,-0.22
8.506,-0.245
8.508,-0.25
8.511,-0.255
8.514,-0.255
8.517,-0.24
8.519,-0.25
8.522,-0.26
8.525,-0.275
8.528,-0.285
8.531,-0.275
8.533,-0.28
8.536,-0.29
8.539,-0.3
8.542,-0.305
8.544,-0.315
8.547,-0.31
8.55,-0.315
8.553,-0.325
8.556,-0.335
8.558,-0.35
8.561,-0.345
8.564,-0.34
8.567,-0.335
8.569,-0.35
8.572,-0.36
8.575,-0.37
8.578,-0.365
8.581,-0.36
8.583,-0.345
8.586,-0.34
8.589,-0.35
8.592,-0.355
8.594,-0.345
8.597,-0.325
8.6,-0.305
8.603,-0.3
8.606,-0.285
8.608,-0.285
8.611,-0.28
8.614,-0.265
8.617,-0.23
8.619,-0.235
8.622,-0.24
8.625,-0.245
8.628,-0.225
8.631,-0.215
8.633,-0.195
8.636,-0.18
8.639,-0.18
8.642,-0.19
8.644,-0.18
8.647,-0.165
8.65,-0.14
8.653,-0.155
8.656,-0.165
8.658,-0.16
8.661,-0.155
8.664,-0.145
8.667,-0.135
8.669,-0.15
